report_date,ticker,display_name,currency,price,pnav,fwd_pe
2026-03-04,CMBT,CMB.TECH,$,14.3,0.79,10.5
2026-03-04,DHT,DHT Holdings,$,19.3,1.36,12.2
2026-03-04,FRO,Frontline,$,37.1,1.42,12.7
2026-03-04,GLNG,Golar LNG,$,45.8,0.95,
2026-03-04,GNK,Genco Shipping,$,24.0,0.93,13.6
2026-03-04,HAUTO,Höegh Autoliners,kr,1381.0,,9.3
2026-03-04,LPG,Dorian LPG,$,36.3,1.0,8.5
2026-03-04,MAERSKB,Maersk B,kr,17.0,,
2026-03-04,ODFB,Odfjell SE,kr,131.4,0.84,7.3
2026-03-04,SBLK,Star Bulk Carriers,$,26.3,0.88,8.3
2026-03-04,SNI,Stolt-Nielsen,kr,3420.0,0.73,8.7
2026-03-04,TNK,Teekay Tankers,$,75.9,0.96,11.3
2026-03-04,TRMD,TORM,$,30.9,1.1,22.2
2026-03-05,BWLP,BW LPG,kr,175.6,1.21,12.5
2026-03-05,CMBT,CMB.TECH,$,14.1,0.78,10.4
2026-03-05,DHT,DHT Holdings,$,18.6,1.31,11.4
2026-03-05,FRO,Frontline,$,36.3,1.39,12.4
2026-03-05,HAUTO,Höegh Autoliners,kr,138.0,,9.3
2026-03-05,ODFB,Odfjell SE,kr,128.0,0.82,7.1
2026-03-05,SBLK,Star Bulk Carriers,$,25.6,0.86,8.1
2026-03-05,SNI,Stolt-Nielsen,kr,340.0,0.73,8.7
2026-03-05,TRMD,TORM,$,30.8,1.09,18.6
2026-03-06,AWILCO,Awilco LNG,kr,4.8,,
2026-03-06,BWLP,BW LPG,kr,168.8,1.13,12.0
2026-03-06,CMBT,CMB.TECH,$,13.6,0.75,11.4
2026-03-06,DHT,DHT Holdings,$,18.5,1.3,11.4
2026-03-06,FRO,Frontline,$,34.9,1.34,11.4
2026-03-06,GLNG,Golar LNG,$,46.3,0.96,
2026-03-06,GNK,Genco Shipping,$,23.2,0.9,13.1
2026-03-06,HAFN,Hafnia Ltd.,$,7.5,0.99,12.5
2026-03-06,HAUTO,Höegh Autoliners,kr,133.0,,9.0
2026-03-06,LPG,Dorian LPG,$,35.6,0.98,8.3
2026-03-06,ODFB,Odfjell SE,kr,122.6,0.78,6.8
2026-03-06,SBLK,Star Bulk Carriers,$,24.6,0.83,7.8
2026-03-06,SNI,Stolt-Nielsen,kr,332.0,0.71,8.5
2026-03-06,STNG,Scorpio Tankers,$,78.7,0.81,14.8
2026-03-06,TNK,Teekay Tankers,$,73.2,0.93,10.9
2026-03-06,TRMD,TORM,$,29.0,1.03,17.5
2026-03-09,AWILCO,Awilco LNG,kr,4.6,,
2026-03-09,BWLP,BW LPG,kr,165.1,1.11,11.7
2026-03-09,CMBT,CMB.TECH,$,13.1,0.73,11.0
2026-03-09,DHT,DHT Holdings,$,18.1,1.27,11.1
2026-03-09,FRO,Frontline,$,34.6,1.32,11.3
2026-03-09,GNK,Genco Shipping,$,22.2,0.86,12.6
2026-03-09,HAUTO,Höegh Autoliners,kr,133.0,,9.0
2026-03-09,LPG,Dorian LPG,$,34.1,0.94,7.9
2026-03-09,MAERSKB,Maersk B,kr,17.0,,
2026-03-09,ODFB,Odfjell SE,kr,121.4,0.77,6.7
2026-03-09,SBLK,Star Bulk Carriers,$,23.7,0.79,7.4
2026-03-09,SNI,Stolt-Nielsen,kr,326.0,0.7,8.3
2026-03-09,STNG,Scorpio Tankers,$,76.9,0.79,14.5
2026-03-09,TNK,Teekay Tankers,$,71.8,0.91,10.7
2026-03-09,TRMD,TORM,$,28.2,1.0,17.1
2026-03-10,AWILCO,Awilco LNG,kr,3.7,,
2026-03-10,FLNG,Flex LNG,$,29.5,1.29,15.6
2026-03-10,GLNG,Golar LNG,$,45.6,0.94,
2026-03-10,GNK,Genco Shipping,$,21.6,0.85,12.2
2026-03-10,HAFN,Hafnia Ltd.,$,7.5,0.98,12.4
2026-03-10,HAUTO,Höegh Autoliners,kr,1340.0,,9.1
2026-03-10,SNI,Stolt-Nielsen,kr,3342.0,0.72,8.6
2026-03-10,STNG,Scorpio Tankers,$,76.3,0.78,14.4
2026-03-11,AWILCO,Awilco LNG,kr,3.7,,
2026-03-11,CMBT,CMB.TECH,$,13.2,0.73,11.1
2026-03-11,DHT,DHT Holdings,$,18.6,1.31,11.4
2026-03-11,FRO,Frontline,$,35.2,1.35,11.5
2026-03-11,GLNG,Golar LNG,$,45.0,0.93,
2026-03-11,HAUTO,Höegh Autoliners,kr,1340.0,,9.1
2026-03-11,SNI,Stolt-Nielsen,kr,3422.0,0.73,8.8
2026-03-11,STNG,Scorpio Tankers,$,75.3,0.77,14.2
2026-03-11,TNK,Teekay Tankers,$,72.5,0.92,10.8
2026-03-11,TRMD,TORM,$,28.4,1.0,17.2
2026-03-12,AWILCO,Awilco LNG,kr,3.4,,
2026-03-12,BWLP,BW LPG,kr,148.1,0.99,10.5
2026-03-12,CMBT,CMB.TECH,$,12.9,0.71,10.8
2026-03-12,DHT,DHT Holdings,$,17.9,1.26,11.0
2026-03-12,FLNG,Flex LNG,$,29.0,1.27,15.4
2026-03-12,FRO,Frontline,$,33.5,1.28,10.9
2026-03-12,GNK,Genco Shipping,$,21.0,0.84,11.9
2026-03-12,HAFN,Hafnia Ltd.,$,7.2,0.95,12.0
2026-03-12,HAUTO,Höegh Autoliners,kr,132.0,,8.9
2026-03-12,LPG,Dorian LPG,$,31.6,0.87,7.4
2026-03-12,MAERSKB,Maersk B,kr,16.0,,
2026-03-12,ODFB,Odfjell SE,kr,123.4,0.79,6.8
2026-03-12,SBLK,Star Bulk Carriers,$,23.3,0.79,7.3
2026-03-12,SNI,Stolt-Nielsen,kr,336.0,0.72,8.6
2026-03-12,STNG,Scorpio Tankers,$,73.3,0.75,13.9
2026-03-12,TNK,Teekay Tankers,$,69.5,0.88,10.3
2026-03-12,TRMD,TORM,$,27.2,0.96,16.5
2026-03-16,BWLP,BW LPG,kr,131.3,0.9,9.3
2026-03-16,CMBT,CMB.TECH,$,11.9,0.66,10.0
2026-03-16,FRO,Frontline,$,30.2,1.2,9.8
2026-03-16,GLNG,Golar LNG,$,42.9,0.89,
2026-03-16,GNK,Genco Shipping,$,19.8,0.79,11.3
2026-03-16,HAUTO,Höegh Autoliners,kr,124.0,,7.9
2026-03-16,LPG,Dorian LPG,$,29.2,0.81,6.8
2026-03-16,MAERSKB,Maersk B,kr,16.0,,
2026-03-16,ODFB,Odfjell SE,kr,116.6,0.74,6.4
2026-03-16,SBLK,Star Bulk Carriers,$,21.8,0.74,6.9
2026-03-16,SNI,Stolt-Nielsen,kr,314.0,0.67,7.9
2026-03-16,STNG,Scorpio Tankers,$,66.4,0.69,12.6
2026-03-16,TNK,Teekay Tankers,$,63.4,0.81,9.4
2026-03-16,TRMD,TORM,$,24.3,0.88,14.7
2026-03-18,AWILCO,Awilco LNG,kr,3.9,,
2026-03-18,CMBT,CMB.TECH,$,12.4,0.69,10.4
2026-03-18,DHT,DHT Holdings,$,16.9,1.19,10.4
2026-03-18,FRO,Frontline,$,31.3,1.25,10.2
2026-03-18,HAFN,Hafnia Ltd.,$,6.7,0.92,11.1
2026-03-18,HAUTO,Höegh Autoliners,kr,1272.0,,8.3
2026-03-18,MAERSKB,Maersk B,kr,18.0,,
2026-03-18,SNI,Stolt-Nielsen,kr,3211.0,0.69,8.3
2026-03-18,STNG,Scorpio Tankers,$,66.3,0.69,12.6
2026-03-18,TNK,Teekay Tankers,$,63.9,0.81,9.5
2026-03-18,TRMD,TORM,$,24.9,0.9,15.0
2026-03-20,AWILCO,Awilco LNG,kr,3.6,,
2026-03-20,GNK,Genco Shipping,$,22.5,0.9,13.1
2026-03-20,HAUTO,Höegh Autoliners,kr,136.0,,8.9
2026-03-20,ODFB,Odfjell SE,kr,123.0,0.78,6.9
2026-03-20,SBLK,Star Bulk Carriers,$,22.7,0.77,7.2
2026-03-20,SNI,Stolt-Nielsen,kr,329.0,0.71,8.6
2026-03-23,AWILCO,Awilco LNG,kr,3.5,,
2026-03-23,BWLP,BW LPG,kr,153.0,1.07,10.9
2026-03-23,CMBT,CMB.TECH,$,12.2,0.68,11.0
2026-03-23,DHT,DHT Holdings,$,17.3,1.22,10.6
2026-03-23,FLNG,Flex LNG,$,30.1,1.36,16.1
2026-03-23,FRO,Frontline,$,32.2,1.29,9.9
2026-03-23,GNK,Genco Shipping,$,21.6,0.87,12.5
2026-03-23,HAFN,Hafnia Ltd.,$,7.0,0.96,11.9
2026-03-23,HAUTO,Höegh Autoliners,kr,133.0,,8.6
2026-03-23,LPG,Dorian LPG,$,32.8,0.91,7.7
2026-03-23,ODFB,Odfjell SE,kr,120.0,0.76,6.7
2026-03-23,SBLK,Star Bulk Carriers,$,22.3,0.76,6.9
2026-03-23,SNI,Stolt-Nielsen,kr,321.0,0.69,8.3
2026-03-23,STNG,Scorpio Tankers,$,68.0,0.7,12.9
2026-03-23,TNK,Teekay Tankers,$,67.1,0.85,10.0
2026-03-23,TRMD,TORM,$,25.7,0.93,16.0
2026-03-25,HAUTO,Höegh Autoliners,kr,1385.0,,8.9
2026-03-25,MAERSKB,Maersk B,kr,16.0,,
2026-03-25,SNI,Stolt-Nielsen,kr,3154.0,0.68,8.1
2026-03-26,BRUTON,Bruton Ltd.,kr,49.6,0.78,
2026-03-26,BWLP,BW LPG,kr,164.6,1.14,11.7
2026-03-26,CMBT,CMB.TECH,$,12.7,0.71,11.4
2026-03-26,DHT,DHT Holdings,$,17.8,1.26,10.4
2026-03-26,FLNG,Flex LNG,$,30.3,1.38,16.2
2026-03-26,FRO,Frontline,$,33.8,1.35,10.4
2026-03-26,GLNG,Golar LNG,$,53.1,1.1,
2026-03-26,GNK,Genco Shipping,$,22.7,0.91,13.2
2026-03-26,HAFN,Hafnia Ltd.,$,7.5,1.02,12.7
2026-03-26,HAUTO,Höegh Autoliners,kr,135.0,,8.7
2026-03-26,LPG,Dorian LPG,$,33.8,0.93,7.9
2026-03-26,ODFB,Odfjell SE,kr,115.8,0.74,6.5
2026-03-26,SBLK,Star Bulk Carriers,$,22.9,0.77,7.0
2026-03-26,SNI,Stolt-Nielsen,kr,3170.0,0.68,8.2
2026-03-26,STNG,Scorpio Tankers,$,72.4,0.75,13.8
2026-03-26,TNK,Teekay Tankers,$,70.4,0.89,10.5
2026-03-26,TRMD,TORM,$,27.7,1.0,17.2
2026-03-27,CMBT,CMB.TECH,$,12.7,0.7,11.4
2026-03-27,FLNG,Flex LNG,$,30.2,1.38,16.1
2026-03-27,FRO,Frontline,$,33.6,1.34,10.3
2026-03-27,GNK,Genco Shipping,$,22.7,0.91,13.1
2026-03-27,HAUTO,Höegh Autoliners,kr,1371.0,,8.8
2026-03-27,LPG,Dorian LPG,$,33.3,0.92,7.8
2026-03-27,MAERSKB,Maersk B,kr,16.0,,
2026-03-27,SBLK,Star Bulk Carriers,$,22.5,0.76,6.9
2026-03-27,SNI,Stolt-Nielsen,kr,3231.0,0.69,8.3
2026-03-27,TRMD,TORM,$,27.2,0.98,17.0
2026-04-07,AWILCO,Awilco LNG,kr,3.4,,
2026-04-07,AWILCO,Awilco LNG,kr,8.3,0.76,11.9
2026-04-07,BRUTON,Bruton Ltd.,kr,48.6,0.76,19.0
2026-04-07,BWLP,BW LPG,kr,168.9,1.17,12.0
2026-04-07,BWLP,BW LPG,kr,201.8,1.24,8.1
2026-04-07,DHT,DHT Holdings,$,18.5,1.31,10.8
2026-04-07,DHT,DHT Holdings,$,11.6,0.98,5.3
2026-04-07,ECO,Okeanis Eco Tankers,kr,357.0,1.18,4.8
2026-04-07,FLNG,Flex LNG,kr,294.0,0.85,10.7
2026-04-07,FRO,Frontline,$,36.5,1.46,11.8
2026-04-07,FRO,Frontline,$,26.3,1.26,6.0
2026-04-07,GLNG,Golar LNG,$,26.6,1.02,13.6
2026-04-07,GNK,Genco Shipping,$,23.9,0.96,13.9
2026-04-07,HAFN,Hafnia Ltd.,kr,88.3,1.0,5.5
2026-04-07,HAUTO,Höegh Autoliners,kr,1411.0,,8.8
2026-04-07,HSHP,Himalaya Shipping,$,9.0,0.91,5.0
2026-04-07,INSW,International Seaways,$,61.7,0.86,5.7
2026-04-07,LPG,Dorian LPG,$,34.5,0.95,8.1
2026-04-07,LPG,Dorian LPG,$,44.3,1.18,8.0
2026-04-07,ODFB,Odfjell SE,kr,166.4,0.72,3.9
2026-04-07,SBLK,Star Bulk Carriers,$,24.1,0.81,7.4
2026-04-07,SBLK,Star Bulk Carriers,$,25.6,,5.6
2026-04-07,SNI,Stolt-Nielsen,kr,333.0,0.71,8.5
2026-04-07,SNI,Stolt-Nielsen,kr,469.0,0.84,5.0
2026-04-07,STNG,Scorpio Tankers,$,80.4,0.84,6.7
2026-04-07,TNK,Teekay Tankers,$,69.7,0.88,5.4
2026-04-07,TRMD,TORM,kr,255.0,1.11,5.6
2026-04-08,CMBT,CMB.TECH,$,12.6,0.7,11.3
2026-04-08,DHT,DHT Holdings,$,17.6,1.21,10.3
2026-04-08,FLNG,Flex LNG,$,30.0,1.37,16.0
2026-04-08,FRO,Frontline,$,35.0,1.36,11.3
2026-04-08,GLNG,Golar LNG,$,54.4,1.13,
2026-04-08,GNK,Genco Shipping,$,23.5,0.94,13.6
2026-04-08,HAFN,Hafnia Ltd.,$,8.0,1.09,12.6
2026-04-08,HAUTO,Höegh Autoliners,kr,140.0,,9.2
2026-04-08,LPG,Dorian LPG,$,34.1,0.94,8.0
2026-04-08,SBLK,Star Bulk Carriers,$,23.7,0.8,7.3
2026-04-08,SNI,Stolt-Nielsen,kr,3381.0,0.73,8.9
2026-04-08,STNG,Scorpio Tankers,$,74.4,0.76,14.2
2026-04-08,TNK,Teekay Tankers,$,75.8,0.94,11.3
2026-04-08,TRMD,TORM,$,29.5,1.07,19.1
2026-04-09,AWILCO,Awilco LNG,kr,3.3,,
2026-04-09,HAUTO,Höegh Autoliners,kr,1401.0,,9.2
2026-04-09,MAERSKB,Maersk B,kr,16.0,,
2026-04-09,SNI,Stolt-Nielsen,kr,334.0,0.72,8.7
2026-04-10,AWILCO,Awilco LNG,kr,3.3,,
2026-04-10,CMBT,CMB.TECH,$,12.8,0.71,11.5
2026-04-10,DHT,DHT Holdings,$,17.8,1.23,10.4
2026-04-10,FLNG,Flex LNG,$,29.4,1.34,15.7
2026-04-10,FRO,Frontline,$,34.8,1.35,11.3
2026-04-10,GLNG,Golar LNG,$,53.4,1.11,
2026-04-10,GNK,Genco Shipping,$,23.0,0.92,13.3
2026-04-10,HAUTO,Höegh Autoliners,kr,1423.0,,9.4
2026-04-10,LPG,Dorian LPG,$,34.9,0.96,8.2
2026-04-10,MAERSKB,Maersk B,kr,16.0,,
2026-04-10,ODFB,Odfjell SE,kr,122.0,0.78,6.9
2026-04-10,SBLK,Star Bulk Carriers,$,24.2,0.82,7.5
2026-04-10,SNI,Stolt-Nielsen,kr,322.0,0.64,9.2
2026-04-10,STNG,Scorpio Tankers,$,76.0,0.78,14.5
2026-04-10,TNK,Teekay Tankers,$,74.9,0.93,11.1
2026-04-10,TRMD,TORM,$,29.8,1.08,19.3
2026-04-13,BWLP,BW LPG,kr,168.0,1.19,12.1
2026-04-13,CMBT,CMB.TECH,$,12.5,0.69,11.2
2026-04-13,DHT,DHT Holdings,$,17.5,1.2,10.2
2026-04-13,FLNG,Flex LNG,$,29.2,1.33,15.7
2026-04-13,FRO,Frontline,$,34.3,1.33,11.1
2026-04-13,GLNG,Golar LNG,$,53.3,1.11,
2026-04-13,HAFN,Hafnia Ltd.,$,8.1,1.1,12.6
2026-04-13,HAUTO,Höegh Autoliners,kr,138.0,,9.1
2026-04-13,LPG,Dorian LPG,$,34.6,0.96,8.1
2026-04-13,ODFB,Odfjell SE,kr,120.4,0.77,6.8
2026-04-13,SNI,Stolt-Nielsen,kr,309.0,0.61,9.4
2026-04-13,STNG,Scorpio Tankers,$,74.5,0.77,14.2
2026-04-13,TNK,Teekay Tankers,$,74.0,0.92,11.0
2026-04-13,TRMD,TORM,$,29.3,1.07,19.0
2026-04-14,BRUTON,Bruton Ltd.,kr,50.6,0.78,20.8
2026-04-14,HAUTO,Höegh Autoliners,kr,137.0,,9.1
2026-04-14,MAERSKB,Maersk B,kr,15.0,,
2026-04-14,ODFB,Odfjell SE,kr,119.2,0.76,6.8
2026-04-14,SNI,Stolt-Nielsen,kr,306.0,0.61,9.6
2026-04-15,BWLP,BW LPG,kr,169.4,1.2,12.3
2026-04-15,DHT,DHT Holdings,$,17.2,1.18,10.0
2026-04-15,FRO,Frontline,$,34.2,1.33,11.1
2026-04-15,GLNG,Golar LNG,$,53.0,1.1,
2026-04-15,GNK,Genco Shipping,$,23.8,0.95,13.8
2026-04-15,HAFN,Hafnia Ltd.,$,8.1,1.09,12.7
2026-04-15,HAUTO,Höegh Autoliners,kr,134.0,,8.9
2026-04-15,LPG,Dorian LPG,$,34.6,0.96,8.1
2026-04-15,ODFB,Odfjell SE,kr,117.4,0.75,6.7
2026-04-15,SBLK,Star Bulk Carriers,$,24.6,0.83,7.6
2026-04-15,SNI,Stolt-Nielsen,kr,303.0,0.6,9.7
2026-04-15,STNG,Scorpio Tankers,$,73.6,0.76,14.1
2026-04-15,TNK,Teekay Tankers,$,72.9,0.9,10.8
2026-04-15,TRMD,TORM,$,29.5,1.07,19.1
2026-04-16,AWILCO,Awilco LNG,kr,3.6,,
2026-04-16,BRUTON,Bruton Ltd.,kr,51.0,0.79,21.0
2026-04-16,BWLP,BW LPG,kr,169.2,1.15,12.4
2026-04-16,FLNG,Flex LNG,$,30.8,1.4,16.5
2026-04-16,HAUTO,Höegh Autoliners,kr,133.0,,8.9
2026-04-16,ODFB,Odfjell SE,kr,117.0,0.75,6.7
2026-04-16,SNI,Stolt-Nielsen,kr,3040.0,0.6,9.8
2026-04-17,BRUTON,Bruton Ltd.,kr,50.8,0.79,21.0
2026-04-17,BWLP,BW LPG,kr,168.7,1.16,12.4
2026-04-17,CMBT,CMB.TECH,$,12.9,0.71,11.6
2026-04-17,FRO,Frontline,$,35.2,1.37,11.3
2026-04-17,GLNG,Golar LNG,$,53.3,1.11,
2026-04-17,GNK,Genco Shipping,$,23.9,0.96,13.8
2026-04-17,HAFN,Hafnia Ltd.,$,8.1,1.09,12.7
2026-04-17,HAUTO,Höegh Autoliners,kr,1350.0,,9.1
2026-04-17,LPG,Dorian LPG,$,35.2,0.97,8.3
2026-04-17,ODFB,Odfjell SE,kr,117.0,0.75,6.8
2026-04-17,SBLK,Star Bulk Carriers,$,24.5,0.83,8.2
2026-04-17,SNI,Stolt-Nielsen,kr,3040.0,0.6,9.8
2026-04-17,TNK,Teekay Tankers,$,74.4,0.9,11.0
2026-04-17,TRMD,TORM,$,29.8,1.08,19.3
2026-04-20,AWILCO,Awilco LNG,kr,3.5,,
2026-04-20,BRUTON,Bruton Ltd.,kr,49.5,0.77,20.4
2026-04-20,FLNG,Flex LNG,$,30.9,1.41,16.4
2026-04-20,GLNG,Golar LNG,$,51.8,1.08,
2026-04-20,HAUTO,Höegh Autoliners,kr,133.0,,8.9
2026-04-20,SBLK,Star Bulk Carriers,$,24.5,0.83,8.1
2026-04-20,SNI,Stolt-Nielsen,kr,3091.0,0.61,10.1
2026-04-21,FRO,Frontline,$,37.0,1.44,10.9
2026-04-21,GNK,Genco Shipping,$,24.2,0.98,14.3
2026-04-21,HAUTO,Höegh Autoliners,kr,1351.0,,9.0
2026-04-21,MAERSKB,Maersk B,kr,14855.0,,
2026-04-21,SNI,Stolt-Nielsen,kr,2991.0,0.59,9.8
2026-04-23,BRUTON,Bruton Ltd.,kr,49.9,0.75,22.7
2026-04-23,BWLP,BW LPG,kr,165.8,1.14,12.2
2026-04-23,DHT,DHT Holdings,$,17.7,1.21,9.9
2026-04-23,FRO,Frontline,$,34.7,1.35,9.8
2026-04-23,GLNG,Golar LNG,$,52.7,1.09,
2026-04-23,HAFN,Hafnia Ltd.,$,8.4,1.13,13.2
2026-04-23,HAUTO,Höegh Autoliners,kr,130.0,,8.7
2026-04-23,MAERSKB,Maersk B,kr,14970.0,,
2026-04-23,ODFB,Odfjell SE,kr,112.4,0.73,6.5
2026-04-23,SNI,Stolt-Nielsen,kr,284.0,0.58,9.4
2026-04-23,TNK,Teekay Tankers,$,73.4,0.89,9.8
2026-04-27,BRUTON,Bruton Ltd.,kr,49.2,0.74,
2026-04-27,CMBT,CMB.TECH,$,12.9,0.71,11.7
2026-04-27,FLNG,Flex LNG,$,31.0,1.41,16.4
2026-04-27,GLNG,Golar LNG,$,52.6,1.09,
2026-04-27,HAFN,Hafnia Ltd.,$,8.4,1.09,13.1
2026-04-27,HAUTO,Höegh Autoliners,kr,1331.0,,8.9
2026-04-27,ODFB,Odfjell SE,kr,115.4,0.74,6.7
2026-04-27,SNI,Stolt-Nielsen,kr,293.0,0.58,9.7
2026-04-28,BRUTON,Bruton Ltd.,kr,48.8,0.74,
2026-04-28,BWLP,BW LPG,kr,171.4,1.19,12.5
2026-04-28,HAUTO,Höegh Autoliners,kr,131.0,,8.8
2026-04-28,MAERSKB,Maersk B,kr,14.0,,
2026-04-28,ODFB,Odfjell SE,kr,113.8,0.73,6.6
2026-04-28,SNI,Stolt-Nielsen,kr,2930.0,0.58,9.8
2026-04-29,AWILCO,Awilco LNG,kr,4.0,,
2026-04-29,DHT,DHT Holdings,$,18.3,1.25,10.2
2026-04-29,HAUTO,Höegh Autoliners,kr,131.0,,9.0
2026-04-29,MAERSKB,Maersk B,kr,14.0,,
2026-04-29,SNI,Stolt-Nielsen,kr,3012.0,0.6,10.0
2026-04-30,BRUTON,Bruton Ltd.,kr,48.5,0.73,27.0
2026-04-30,DHT,DHT Holdings,$,18.3,1.25,10.2
2026-04-30,GNK,Genco Shipping,$,24.3,0.92,14.8
2026-04-30,HAUTO,Höegh Autoliners,kr,1321.0,,9.1
2026-04-30,ODFB,Odfjell SE,kr,115.0,0.73,6.6
2026-04-30,SNI,Stolt-Nielsen,kr,3020.0,0.6,10.1
2026-04-30,STNG,Scorpio Tankers,$,81.1,0.79,12.6
2026-05-04,AWILCO,Awilco LNG,kr,4.1,,
2026-05-04,BWLP,BW LPG,kr,185.1,1.28,13.4
2026-05-04,CMBT,CMB.TECH,$,13.7,0.74,12.5
2026-05-04,FLNG,Flex LNG,$,32.3,1.47,17.0
2026-05-04,HAUTO,Höegh Autoliners,kr,1330.0,,9.1
2026-05-04,MAERSKB,Maersk B,kr,15.0,,
2026-05-04,SNI,Stolt-Nielsen,kr,3020.0,0.6,10.1
2026-05-05,BRUTON,Bruton Ltd.,kr,50.2,0.76,28.0
2026-05-05,DHT,DHT Holdings,$,18.6,1.27,10.3
2026-05-05,GNK,Genco Shipping,$,24.0,0.9,14.8
2026-05-05,HAUTO,Höegh Autoliners,kr,132.0,,9.2
2026-05-05,ODFB,Odfjell SE,kr,114.4,0.73,6.6
2026-05-05,SNI,Stolt-Nielsen,kr,3040.0,0.6,10.2
2026-05-05,TNK,Teekay Tankers,$,79.7,0.96,10.3
2026-05-06,AWILCO,Awilco LNG,kr,4.0,,
2026-05-06,HAUTO,Höegh Autoliners,kr,131.0,,9.1
2026-05-06,MAERSKB,Maersk B,kr,15.0,,
2026-05-06,SNI,Stolt-Nielsen,kr,3050.0,0.6,10.3
2026-05-07,AWILCO,Awilco LNG,kr,3.8,,
2026-05-07,BRUTON,Bruton Ltd.,kr,51.2,0.76,28.5
2026-05-07,BWLP,BW LPG,kr,183.5,1.28,13.0
2026-05-07,CMBT,CMB.TECH,$,14.8,0.8,13.4
2026-05-07,DHT,DHT Holdings,$,18.9,1.2,10.1
2026-05-07,FLNG,Flex LNG,$,31.9,1.46,16.8
2026-05-07,FRO,Frontline,$,37.7,1.44,10.1
2026-05-07,GLNG,Golar LNG,$,54.7,1.12,
2026-05-07,HAFN,Hafnia Ltd.,$,8.8,1.13,12.7
2026-05-07,HAUTO,Höegh Autoliners,kr,128.0,,8.8
2026-05-07,LPG,Dorian LPG,$,39.1,1.08,8.8
2026-05-07,SNI,Stolt-Nielsen,kr,302.0,0.6,10.1
2026-05-07,STNG,Scorpio Tankers,$,82.6,0.77,12.1
2026-05-07,TNK,Teekay Tankers,$,79.4,0.93,10.3
2026-05-07,TRMD,TORM,$,32.9,1.11,15.5
2026-05-08,AWILCO,Awilco LNG,kr,3.7,,
2026-05-08,CMBT,CMB.TECH,$,14.8,0.8,12.0
2026-05-08,GNK,Genco Shipping,$,25.2,0.92,15.9
2026-05-08,HAUTO,Höegh Autoliners,kr,126.0,,8.7
2026-05-08,ODFB,Odfjell SE,kr,113.6,0.76,6.9
2026-05-08,SBLK,Star Bulk Carriers,$,26.8,0.86,8.5
2026-05-08,SNI,Stolt-Nielsen,kr,301.0,0.6,10.1
2026-05-11,AWILCO,Awilco LNG,kr,3.6,,
2026-05-11,DHT,DHT Holdings,$,19.0,1.2,10.1
2026-05-11,HAUTO,Höegh Autoliners,kr,1324.0,,8.8
2026-05-11,MAERSKB,Maersk B,kr,14.0,,
2026-05-11,ODFB,Odfjell SE,kr,112.0,0.75,6.9
2026-05-11,SNI,Stolt-Nielsen,kr,3041.0,0.6,10.3
2026-05-11,STNG,Scorpio Tankers,$,84.4,0.79,12.3
2026-05-12,AWILCO,Awilco LNG,kr,3.6,,
2026-05-12,CMBT,CMB.TECH,$,14.8,0.77,12.0
2026-05-12,DHT,DHT Holdings,$,18.7,1.19,9.9
2026-05-12,FRO,Frontline,$,38.2,1.46,10.2
2026-05-12,HAFN,Hafnia Ltd.,$,8.9,1.14,12.1
2026-05-12,HAUTO,Höegh Autoliners,kr,1373.0,,8.8
2026-05-12,ODFB,Odfjell SE,kr,111.0,0.74,6.8
2026-05-12,SBLK,Star Bulk Carriers,$,26.7,0.83,8.5
2026-05-12,SNI,Stolt-Nielsen,kr,302.0,0.6,10.2
2026-05-12,TNK,Teekay Tankers,$,81.6,0.96,10.6
2026-05-13,AWILCO,Awilco LNG,kr,3.4,,
2026-05-13,DHT,DHT Holdings,$,18.7,1.19,9.9
2026-05-13,HAUTO,Höegh Autoliners,kr,1423.0,,9.1
2026-05-13,LPG,Dorian LPG,$,40.2,0.94,9.1
2026-05-13,MAERSKB,Maersk B,kr,14.0,,
2026-05-13,SNI,Stolt-Nielsen,kr,3040.0,0.6,10.3
2026-05-13,STNG,Scorpio Tankers,$,83.5,0.78,12.6
2026-05-13,TNK,Teekay Tankers,$,80.1,0.94,10.4
2026-05-14,AWILCO,Awilco LNG,kr,3.4,,
2026-05-14,BWLP,BW LPG,kr,189.3,1.11,13.6
2026-05-14,CMBT,CMB.TECH,$,15.0,0.78,12.2
2026-05-14,DHT,DHT Holdings,$,17.8,1.13,9.4
2026-05-14,FLNG,Flex LNG,$,31.7,1.46,15.4
2026-05-14,FRO,Frontline,$,37.2,1.42,9.7
2026-05-14,GLNG,Golar LNG,$,56.7,1.16,
2026-05-14,GNK,Genco Shipping,$,25.5,0.91,14.9
2026-05-14,HAFN,Hafnia Ltd.,$,8.7,1.12,12.0
2026-05-14,HAUTO,Höegh Autoliners,kr,1420.0,,9.1
2026-05-14,MAERSKB,Maersk B,kr,14.0,,
2026-05-14,ODFB,Odfjell SE,kr,110.4,0.74,7.2
2026-05-14,SBLK,Star Bulk Carriers,$,26.7,0.83,8.5
2026-05-14,SNI,Stolt-Nielsen,kr,303.0,0.6,10.2
2026-05-14,STNG,Scorpio Tankers,$,82.1,0.77,12.4
2026-05-14,TNK,Teekay Tankers,$,77.6,0.84,10.1
2026-05-14,TRMD,TORM,$,32.6,0.94,13.5
2026-05-18,BRUTON,Bruton Ltd.,kr,58.0,0.85,23.1
2026-05-18,DHT,DHT Holdings,$,17.6,1.12,9.3
2026-05-18,FRO,Frontline,$,36.7,1.28,9.8
